cohort,mds1,mds2,generation,toxicity
seq,-0.433874,0.563364,46,0.254100
seq,-0.373930,0.586428,59,0.249200
seq,-0.382955,0.588718,48,0.246000
seq,-0.367787,0.574471,53,0.246000
seq,-0.367188,0.588591,59,0.244400
seq,-0.258332,0.613274,64,0.244400
seq,-0.416287,0.572592,64,0.213700
seq,-0.482187,0.618592,37,0.254600
seq,-0.381630,0.581605,42,0.254600
seq,0.058750,0.746486,42,0.259200
seq,-0.375051,0.586452,55,0.254600
seq,-0.273483,0.610691,37,0.254600
seq,-0.365585,0.588561,48,0.262900
seq,-0.694559,-0.160934,5,0.112300
seq,-0.116060,0.287230,5,0.031700
seq,-0.336547,-0.367818,5,0.094800
seq,-0.116323,0.306854,5,0.023300
seq,0.759705,-0.199697,5,0.028100
seq,-0.674912,0.214042,5,0.024800
seq,-0.103616,0.294551,15,0.031400
seq,-0.264146,-0.325549,15,0.023100
seq,-0.381928,-0.337892,18,0.069800
seq,-0.342692,-0.317674,18,0.075300
seq,-0.298599,-0.007712,31,0.017700
seq,-0.386186,-0.712411,31,0.026300
seq,0.335741,0.341171,31,0.041700
seq,-0.241649,0.022518,38,0.058000
seq,-0.243245,0.064228,38,0.153800
seq,-0.195942,0.187952,38,0.014300
seq,-0.197895,-0.390102,48,0.024000
seq,-0.222259,-0.382029,48,0.045100
seq,-0.201627,0.276036,48,0.023400
seq,-0.218623,0.225740,61,0.035000
seq,0.104299,0.044664,52,0.146000
seq,-0.117549,0.049492,52,0.043600
seq,-0.089476,0.007877,52,0.023400
seq,0.293813,-0.204519,52,0.018000
seq,-0.013594,-0.004913,52,0.039900
seq,-0.667055,0.313598,65,0.027100
seq,0.368368,0.346790,65,0.010400
seq,-0.359604,0.596616,61,0.286700
seq,-0.381526,0.582083,61,0.254600
seq,-0.364291,0.590908,61,0.370700
seq,-0.370161,0.580025,61,0.277500
seq,-0.371242,0.585961,63,0.259200
seq,-0.099137,0.716944,63,0.080000
seq,-0.371183,0.227094,10,0.023400
seq,-0.360320,0.223586,13,0.026000
seq,-0.247278,0.498871,22,0.041400
seq,-0.368917,0.214530,22,0.041700
seq,-0.210541,0.184492,22,0.031200
seq,-0.361889,0.224774,22,0.034000
seq,-0.327188,0.249826,22,0.025700
seq,-0.231356,0.222972,27,0.025100
seq,-0.322611,-0.141022,36,0.041400
seq,-0.385081,0.244125,39,0.057500
seq,-0.479731,0.273207,39,0.054300
seq,-0.367271,0.218650,39,0.032200
seq,-0.034584,0.033723,40,0.023300
seq,-0.368122,0.206144,22,0.051100
seq,-0.201004,0.159733,30,0.025400
seq,-0.286755,0.107962,45,0.023900
seq,-0.133336,0.051980,47,0.014800
seq,-0.345420,0.210182,51,0.027200
seq,-0.327280,0.232121,51,0.026000
seq,0.306828,-0.115719,35,0.014500
seq,0.476426,-0.231663,35,0.021300
seq,0.377495,-0.215062,56,0.006200
seq,0.365635,-0.240290,56,0.095700
seq,0.362772,-0.201617,56,0.023600
seq,0.354563,-0.233668,56,0.018800
seq,-0.364333,0.198706,61,0.113300
seq,-0.359145,0.207501,61,0.042400
seq,-0.343937,0.192778,61,0.033100
seq,-0.361948,0.191549,61,0.025900
seq,-0.411311,0.303669,61,0.078500
seq,0.379095,-0.448125,11,0.018000
seq,0.479681,-0.190136,11,0.014000
seq,0.540231,-0.070640,11,0.019200
seq,0.413838,0.215188,11,0.016300
seq,0.513053,0.024253,14,0.043600
seq,0.635538,-0.017532,14,0.132100
seq,0.400726,-0.127767,14,0.026600
seq,0.487682,-0.075167,14,0.018000
seq,0.489636,-0.110148,14,0.015700
seq,0.478215,-0.062548,14,0.021100
seq,0.571637,0.300245,14,0.030200
seq,0.541335,-0.045030,15,0.014600
seq,0.544229,-0.077934,15,0.013800
seq,0.555734,-0.075132,15,0.015100
seq,0.031128,-0.024626,15,0.114200
seq,0.545348,-0.073906,15,0.020800
seq,-0.077205,-0.009990,15,0.018700
seq,0.387024,0.309394,15,0.084800
seq,-0.475615,-0.027148,17,0.102200
seq,0.147365,0.321280,40,0.011700
seq,0.135691,0.367498,40,0.031000
seq,-0.046825,0.118586,40,0.035900
seq,0.103797,0.314016,40,0.024100
seq,-0.529708,-0.112698,50,0.020200
seq,-0.514408,-0.056674,50,0.035000
seq,-0.551987,-0.045293,50,0.019700
seq,-0.458516,0.074914,50,0.056000
seq,-0.452363,-0.152701,50,0.020400
seq,-0.343624,0.085718,50,0.028000
seq,-0.350773,0.155863,54,0.020400
seq,-0.477708,0.058441,54,0.067400
seq,-0.333286,0.182357,54,0.106100
seq,-0.124913,-0.135662,7,0.019200
seq,-0.035107,-0.271193,14,0.024300
seq,-0.028962,-0.259980,14,0.037600
seq,-0.015116,-0.256822,14,0.105700
seq,-0.028682,-0.233905,14,0.057500
seq,-0.017504,-0.279270,20,0.015800
seq,-0.035767,-0.259281,20,0.182700
seq,-0.025988,-0.270633,20,0.040700
seq,-0.019485,-0.265140,20,0.040900
seq,-0.039154,-0.281641,20,0.019400
seq,0.097876,-0.363701,20,0.024400
seq,0.069937,0.055154,20,0.035700
seq,-0.032648,-0.248918,22,0.055800
seq,-0.052213,-0.278781,23,0.102200
seq,-0.031851,-0.247072,23,0.019600
seq,-0.350001,0.189561,39,0.058700
seq,-0.377775,0.156569,39,0.069000
seq,-0.348788,-0.153169,21,0.050600
seq,-0.357921,-0.159483,21,0.048300
seq,0.024556,0.353106,36,0.064200
seq,-0.095945,-0.056864,18,0.020100
seq,-0.610191,-0.012128,17,0.019500
seq,-0.619933,-0.149507,17,0.019200
seq,-0.267203,-0.390558,17,0.023900
seq,-0.375318,0.229848,22,0.074500
seq,-0.202986,0.354822,1,0.029400
seq,-0.195032,0.336004,1,0.073700
seq,-0.190105,0.273574,1,0.069800
seq,-0.151267,0.360924,29,0.094800
seq,-0.170880,0.310115,29,0.019700
seq,-0.162533,0.369107,29,0.110000
seq,-0.152577,0.344935,29,0.037800
seq,-0.377335,-0.566144,12,0.033300
seq,-0.261970,-0.786164,12,0.044600
seq,-0.353900,-0.018215,29,0.060000
seq,-0.476385,-0.466210,29,0.021900
seq,-0.440521,-0.514320,29,0.091900
seq,-0.348393,-0.316609,28,0.055000
seq,-0.500617,-0.567361,23,0.012300
seq,-0.503123,-0.549055,23,0.019200
seq,0.222613,-0.419487,7,0.036900
seq,0.219798,-0.554208,4,0.046900
seq,0.155429,-0.578689,4,0.034000
seq,-0.119990,-0.170917,2,0.026400
seq,-0.088360,-0.241255,2,0.103100
seq,0.144626,-0.443112,6,0.040700
seq,-0.365336,0.281551,9,0.193100
seq,-0.388136,0.155469,9,0.081600
seq,0.132156,-0.452602,10,0.036200
seq,0.172561,-0.396458,10,0.076900
seq,0.080843,0.143366,11,0.024000
seq,0.290933,-0.236430,25,0.025100
seq,-0.440045,-0.517454,32,0.074500
seq,-0.440148,-0.514872,32,0.076100
seq,-0.450248,-0.467786,32,0.050600
seq,-0.436998,-0.478080,32,0.069800
seq,-0.444396,-0.311667,32,0.051800
seq,-0.167558,0.360153,34,0.010200
seq,-0.075380,0.320212,34,0.026100
seq,-0.174216,0.359559,34,0.033100
seq,-0.345182,0.438856,34,0.024500
seq,-0.190937,0.409474,34,0.033100
seq,0.064406,0.290267,35,0.052100
seq,-0.287348,0.058442,37,0.028700
seq,-0.649967,0.013211,38,0.021900
seq,-0.794357,-0.019577,38,0.058200
seq,-0.661959,0.015514,38,0.022000
seq,-0.146550,-0.048017,43,0.046900
seq,-0.238006,-0.258632,43,0.041200
seq,-0.266113,0.059326,45,0.031400
seq,-0.172593,0.157151,45,0.019600
seq,-0.415769,0.118913,45,0.034300
seq,0.118885,0.070906,46,0.016000
seq,0.012451,0.137318,46,0.026600
seq,0.310221,0.108088,46,0.026300
seq,-0.384027,-0.167325,49,0.037600
seq,-0.380590,-0.173993,49,0.039900
seq,-0.370006,-0.152127,49,0.101300
seq,-0.420183,-0.480811,50,0.051300
seq,-0.440369,-0.541346,50,0.065800
seq,-0.417409,-0.477382,50,0.048100
seq,-0.416642,-0.479864,50,0.068200
seq,-0.407231,-0.526333,50,0.066600
seq,-0.092325,-0.063546,51,0.046900
seq,-0.105116,-0.067579,51,0.072100
seq,-0.165773,-0.086807,51,0.041900
seq,0.235801,0.024219,52,0.021000
seq,-0.548335,0.024251,55,0.096100
seq,0.097388,0.232263,56,0.015600
seq,0.013735,-0.697068,57,0.035900
seq,-0.022279,-0.699154,57,0.030700
seq,-0.014317,-0.694641,57,0.031000
seq,-0.045510,-0.577810,57,0.053300
seq,-0.059821,-0.550652,57,0.062600
seq,-0.047744,-0.677345,57,0.091900
seq,0.168308,0.393273,58,0.035900
seq,0.040514,-0.160741,58,0.074500
seq,0.183536,-0.594828,58,0.021300
seq,0.205409,0.447490,58,0.026300
seq,0.505158,-0.548417,58,0.047400
seq,0.183211,-0.088591,58,0.025900
seq,0.456093,-0.210870,60,0.019100
seq,0.529294,-0.169803,60,0.021700
seq,-0.068333,-0.476555,60,0.112300
seq,0.379012,-0.215052,62,0.021100
seq,-0.355820,0.187650,62,0.065800
seq,-0.375408,0.192966,62,0.060300
seq,0.579042,0.048439,62,0.025600
seq,-0.390084,0.578813,64,0.361000
seq,-0.391774,0.577906,64,0.328200
seq,-0.390648,0.579062,64,0.321800
seq,-0.311755,0.598043,64,0.312700
seq,-0.242297,0.613926,64,0.285500
seq,-0.375139,0.580291,64,0.309900
seq,-0.275616,0.602998,48,0.103900
seq,-0.158070,0.280302,55,0.052800
seq,-0.360925,0.588301,65,0.197900
seq,0.240576,0.119177,65,0.018600
seq,0.005572,0.069058,66,0.022300
seq,0.491997,-0.034611,66,0.029300
seq,-0.367287,-0.371171,68,0.108300
seq,-0.044007,0.108858,68,0.015200
seq,-0.689511,0.037821,68,0.019700
seq,-0.439123,0.084424,68,0.034500
seq,-0.091702,0.456903,68,0.050100
seq,-0.399781,-0.357279,68,0.058000
seq,-0.603171,-0.075655,55,0.014900
seq,-0.762955,0.123011,26,0.020500
seq,-0.182245,0.694000,19,0.063000
seq,0.009443,0.270641,1,0.025300
seq,-0.450209,-0.608823,6,0.014000
seq,-0.181061,-0.505497,69,0.018000
seq,0.587743,-0.478592,69,0.014600
seq,0.133096,-0.406025,69,0.033800
par2,-0.029399,-0.057529,4,0.036200
par2,-0.035390,0.011928,23,0.339000
par2,-0.049304,-0.028973,27,0.028000
par2,-0.035240,0.011674,27,0.285500
par2,-0.035505,0.010389,27,0.304600
par2,-0.047851,-0.031306,27,0.055800
par2,-0.009884,0.069849,27,0.113400
par2,-0.035324,0.031057,27,0.029000
par2,-0.050443,0.012590,27,0.220400
par2,-0.021667,-0.053253,27,0.051800
par2,-0.036918,-0.099948,27,0.045100
par2,-0.007192,-0.030124,27,0.056800
par2,-0.088082,0.058309,27,0.034300
par2,-0.004509,-0.022822,27,0.085600
par2,-0.040156,0.012522,27,0.020000
par2,-0.025233,-0.069493,27,0.025100
par2,-0.039568,0.014438,27,0.018600
par2,-0.053560,-0.016368,27,0.228500
par2,-0.045198,0.009480,27,0.052800
par2,-0.021979,0.004404,27,0.288600
par2,-0.005531,-0.013785,28,0.026600
par2,-0.040788,-0.017414,29,0.125200
par2,-0.042330,0.027616,29,0.076900
par2,0.005656,-0.026746,29,0.066600
par2,-0.037084,0.022218,29,0.339000
par2,-0.034939,0.013431,29,0.213700
par2,-0.056177,0.114422,29,0.421300
par2,-0.023130,0.002706,29,0.110900
par2,-0.037163,0.022105,29,0.305400
par2,-0.076956,0.079502,30,0.078500
par2,-0.048120,0.088717,31,0.058700
par2,-0.036929,0.023898,31,0.133900
par2,-0.074497,-0.081087,31,0.035700
par2,-0.076964,-0.067955,34,0.084000
par2,-0.023253,-0.033924,34,0.037100
par2,-0.021621,-0.022426,34,0.019900
par2,-0.043032,0.016402,34,0.019700
par2,-0.047217,0.084147,34,0.045400
par2,-0.018598,-0.013694,34,0.029100
par2,-0.008153,-0.091391,34,0.031000
par2,-0.035646,0.008606,34,0.236700
par2,-0.046829,-0.028292,34,0.312700
par2,-0.047851,0.097873,34,0.060300
par2,-0.036406,0.043841,34,0.022600
par2,0.055468,0.197935,34,0.279800
par2,-0.011844,0.057223,34,0.041200
par2,-0.043808,0.016683,34,0.304500
par2,0.045902,-0.102468,34,0.047900
par2,-0.044714,-0.024103,34,0.049800
par2,-0.050249,0.027557,34,0.052300
par2,0.041165,-0.031834,34,0.111800
par2,-0.021372,0.003020,34,0.249200
par2,-0.034143,-0.002152,34,0.169400
par2,-0.020823,-0.008310,34,0.286700
par2,-0.003298,-0.012512,34,0.071300
par2,-0.007406,-0.006013,34,0.028000
par2,-0.026311,-0.030334,34,0.032400
par2,-0.048218,0.086722,34,0.027600
par2,-0.050259,0.027581,34,0.166800
par2,0.031522,-0.156731,34,0.102200
par2,-0.042389,-0.023351,34,0.054300
par2,-0.023073,0.022727,35,0.039500
par2,-0.039081,0.076048,35,0.111300
par2,-0.069938,-0.096242,35,0.091100
par2,-0.049011,0.100580,35,0.180800
par2,-0.084127,0.335989,35,0.326600
par2,-0.055852,0.104250,35,0.049800
par2,-0.048905,0.066537,35,0.373400
par2,-0.055928,0.109071,35,0.064200
par2,-0.056189,0.162607,35,0.133900
par2,-0.056286,0.107688,36,0.284300
par2,-0.055789,0.102268,36,0.155500
par2,-0.056256,0.085521,36,0.242800
par2,-0.066829,0.099011,36,0.113100
par2,0.035631,0.216287,36,0.335900
par2,-0.074551,0.191514,36,0.114100
par2,-0.318691,0.114102,36,0.102200
par2,0.149176,0.186721,36,0.020400
par2,-0.271693,-0.161313,37,0.087200
par2,-0.069278,0.061276,37,0.111800
par2,-0.037282,0.146573,37,0.039500
par2,-0.057608,0.092786,37,0.202400
par2,-0.033732,0.049793,37,0.032900
par2,-0.059841,0.183821,37,0.200100
par2,-0.043225,0.049052,37,0.113900
par2,-0.085990,0.202165,37,0.130400
par2,-0.059504,0.214296,38,0.397700
par2,-0.055760,0.104074,38,0.165100
par2,-0.013144,0.030381,38,0.080800
par2,-0.055727,0.088053,38,0.039000
par2,0.491503,0.066813,7,0.093500
par2,0.444734,-0.006995,10,0.014500
par2,0.464639,-0.339585,15,0.023600
par2,0.273774,-0.448654,26,0.026500
par2,0.562611,-0.059211,32,0.094400
par2,0.365531,-0.349955,35,0.017300
par2,-0.178758,0.307810,0,0.052100
par2,-0.168098,0.330836,10,0.073700
par2,-0.314270,0.412971,17,0.146000
par2,-0.253235,0.329659,21,0.304800
par2,-0.251955,0.382454,23,0.051600
par2,-0.070465,0.037790,29,0.224500
par2,-0.055732,0.143926,31,0.109100
par2,0.484960,0.314240,5,0.045600
par2,-0.680655,-0.195075,11,0.019600
par2,0.533605,0.038264,0,0.058500
par2,0.583867,-0.044374,0,0.051100
par2,-0.317038,-0.417192,18,0.044100
par2,0.521602,-0.343231,0,0.023400
par2,0.266404,0.188518,24,0.038500
par2,-0.079954,-0.055053,26,0.027800
par2,0.155401,-0.339654,3,0.018100
par2,0.141897,0.299812,27,0.030500
par2,-0.661818,-0.219038,29,0.027600
par2,0.226545,0.038962,30,0.019200
par2,-0.120690,-0.056859,9,0.086400
par2,-0.020803,0.006766,27,0.108700
par2,-0.094252,0.055317,27,0.050800
par2,-0.040795,-0.132014,27,0.064200
par2,-0.133852,0.169356,27,0.054500
par2,-0.150861,-0.068736,27,0.087200
par2,-0.129196,-0.056427,27,0.076100
par2,-0.127464,-0.052533,27,0.114000
par2,-0.186043,-0.077507,27,0.089500
par2,0.001072,0.070976,27,0.024800
par2,-0.131254,0.084030,30,0.033800
par2,-0.084966,0.021698,3,0.024500
par2,-0.157135,0.066486,13,0.029600
par2,-0.183538,-0.078354,20,0.039200
par2,-0.109451,-0.230459,21,0.044600
par2,-0.093755,-0.314256,21,0.043900
par2,-0.072308,-0.045445,22,0.039900
par2,-0.097460,0.094106,10,0.074500
par2,-0.411151,0.302224,18,0.113000
par2,0.115434,-0.042115,18,0.254600
par2,-0.005008,0.014621,18,0.219100
par2,-0.069722,0.135715,18,0.125200
par2,-0.309282,-0.340039,20,0.042700
par2,-0.183222,-0.105981,20,0.053300
par2,-0.122594,0.124059,23,0.029800
par2,-0.142567,0.042512,25,0.188400
par2,-0.160614,0.024605,1,0.233400
par2,-0.136247,0.040593,7,0.274100
par2,-0.095028,0.056793,7,0.285500
par2,-0.550525,0.224572,7,0.254600
par2,-0.191806,0.172733,7,0.249200
par2,-0.162308,-0.025617,7,0.200300
par2,-0.101194,0.096036,7,0.199600
par2,-0.043336,0.255128,7,0.047400
par2,-0.095700,0.096333,8,0.304900
par2,0.008214,0.147004,9,0.167700
par2,-0.156085,-0.052150,13,0.219100
par2,-0.086396,0.132570,13,0.284300
par2,-0.108869,0.099212,13,0.268600
par2,-0.117231,0.413201,13,0.305000
par2,-0.110982,0.109233,13,0.098700
par2,-0.202546,0.172092,13,0.308500
par2,-0.075946,0.045310,13,0.207100
par2,-0.179557,0.008043,13,0.153200
par2,-0.138091,0.076732,13,0.126900
par2,-0.096003,0.094834,13,0.200100
par2,-0.132930,0.064273,13,0.140800
par2,-0.192524,-0.644365,13,0.097000
par2,0.351490,0.275300,13,0.187400
par2,-0.136555,0.033923,13,0.065800
par2,-0.096198,0.095780,13,0.195000
par2,-0.025642,0.157912,13,0.055500
par2,-0.088153,-0.080068,13,0.051300
par2,-0.150306,0.093509,13,0.074500
par2,-0.135017,0.113100,13,0.147800
par2,-0.056401,0.113941,13,0.161000
par2,-0.034612,0.131360,13,0.109600
par2,-0.092580,0.080730,14,0.051600
par2,-0.107666,0.429477,17,0.228500
par2,-0.148324,0.108722,17,0.112400
par2,-0.253461,0.060626,19,0.033100
par2,-0.080338,0.066648,19,0.197900
par2,-0.133237,0.101577,19,0.321800
par2,0.199125,0.027480,7,0.061800
par2,-0.130564,0.091877,18,0.069800
par2,-0.121900,0.093692,18,0.047100
par2,-0.137597,0.126586,21,0.168500
par2,-0.048396,0.065295,21,0.110700
par2,0.074413,0.140654,0,0.022000
par2,0.275566,0.142146,2,0.154400
par2,0.104100,0.113737,10,0.023900
par2,0.152140,0.088105,10,0.028900
par2,0.180464,0.127435,10,0.019000
par2,0.018028,0.368040,0,0.013000
par2,0.222637,-0.604267,4,0.085600
par2,0.165551,0.283802,7,0.194100
par2,-0.291868,-0.198237,7,0.066600
par2,-0.034717,0.340380,14,0.034300
par2,0.174154,0.197313,14,0.065000
par2,0.107078,0.063683,15,0.202400
par2,0.142913,0.100540,15,0.022500
par2,0.130984,0.073853,21,0.093100
par2,-0.027906,0.023105,24,0.046400
par2,-0.134699,0.094967,24,0.032200
par2,-0.137148,-0.007256,26,0.060000
par2,-0.195129,-0.391226,10,0.051300
par2,-0.193887,-0.418943,0,0.034500
par2,0.350129,-0.349387,23,0.011400
par2,-0.290885,-0.390765,15,0.013400
par2,-0.054418,-0.122385,13,0.061000
par2,0.586354,-0.614462,0,0.016100
par2,0.026495,-0.464099,0,0.027400
par2,0.389367,-0.739410,35,0.021400
par2,0.398544,-0.565906,1,0.080000
par2,0.228604,-0.630059,2,0.036400
par2,0.228983,-0.623921,1,0.024100
par2,0.247408,-0.555023,2,0.079300
par2,-0.016281,-0.354404,2,0.046600
par2,0.221636,-0.589295,2,0.014600
par2,0.425055,-0.408578,3,0.017000
par2,0.246744,-0.581370,3,0.012300
par2,0.451834,-0.356135,4,0.022800
par2,0.245692,-0.580588,4,0.030500
par2,0.539248,-0.460644,5,0.018200
par2,0.244692,-0.605207,7,0.019000
par2,0.194636,-0.672693,10,0.015800
par2,0.226023,-0.563883,12,0.026100
par2,0.214915,-0.551857,14,0.076900
par2,0.253236,-0.545991,15,0.050800
par2,-0.438449,0.137599,0,0.068200
par2,-0.425002,0.144747,1,0.186500
par2,-0.444408,0.018852,2,0.103900
par2,-0.438449,0.137599,3,0.046400
par2,-0.425069,0.142481,5,0.019000
par2,-0.415459,0.144071,5,0.113300
par2,-0.419780,0.149509,6,0.112000
par2,-0.376747,0.036199,6,0.090300
par2,-0.210308,0.073966,6,0.028100
par2,-0.418363,0.144218,6,0.045100
par2,-0.424712,0.144616,7,0.103100
par2,-0.414877,0.148858,8,0.036600
par2,-0.415639,0.135756,8,0.039200
par2,-0.405528,0.149007,8,0.040700
par2,-0.215000,-0.006150,10,0.033300
par2,0.033191,-0.359664,9,0.084800
par2,0.057269,-0.309425,0,0.019400
par2,-0.466406,-0.615409,13,0.089500
par2,-0.413431,0.075243,15,0.111400
par2,0.252239,-0.049712,15,0.029600
par2,-0.704022,-0.068616,0,0.016600
par2,-0.202476,-0.033452,16,0.049300
par2,-0.182249,0.068109,16,0.026900
par2,0.303931,-0.251023,17,0.026500
par2,-0.021242,0.050221,9,0.058500
par2,0.649004,-0.380379,18,0.018800
par2,-0.415886,0.135013,20,0.038300
par2,0.508972,-0.564983,21,0.036200
par2,0.149763,-0.501705,2,0.016300
par2,0.129718,-0.522579,22,0.052100
par2,-0.650872,0.051977,22,0.013300
par2,-0.308252,-0.342441,23,0.016300
par2,0.087331,-0.260440,12,0.017500
par2,0.235909,-0.539947,23,0.051300
par2,0.021793,-0.082565,22,0.019700
par2,-0.061508,-0.322438,26,0.044900
par2,-0.090777,0.094323,28,0.014100
par2,0.076683,-0.312038,28,0.017000
par2,0.224248,-0.592213,28,0.031900
par2,-0.735471,0.002739,28,0.047100
par2,-0.448267,0.115420,28,0.047100
par2,-0.187659,-0.436668,28,0.050800
par2,-0.304461,-0.243799,28,0.053300
par2,-0.029293,-0.407252,29,0.031400
par2,-0.283614,-0.028537,29,0.110000
par2,-0.116649,0.084377,29,0.254600
par2,0.007079,0.192549,29,0.050300
par2,-0.143931,0.104279,29,0.170300
par2,0.159674,0.034580,29,0.021500
par2,0.133627,-0.510139,6,0.071300
par2,0.243199,-0.581273,6,0.085600
par2,-0.159313,-0.145314,30,0.058700
par2,-0.099630,0.131937,30,0.235200
par2,-0.304488,-0.244164,30,0.032400
par2,-0.002251,-0.353175,30,0.034000
par2,-0.459870,0.420733,30,0.099200
par2,0.372856,0.146177,31,0.007400
par2,-0.063609,0.061814,32,0.035900
par2,-0.141607,-0.006785,32,0.062200
par2,0.151052,-0.093894,32,0.019400
par2,0.180902,-0.411673,32,0.028600
par2,0.048778,-0.025214,33,0.073700
par2,0.424910,0.253147,33,0.041700
par2,-0.057346,-0.107291,33,0.049300
par2,0.393663,0.040266,34,0.111000
par2,0.153723,-0.069534,34,0.017200
par2,-0.173426,0.414196,35,0.039500
par2,-0.166467,0.259073,35,0.052100
par2,-0.005363,-0.414940,36,0.040900
par2,0.255011,-0.542098,36,0.091900
par2,0.533605,0.038264,36,0.070500
par2,-0.105350,0.364993,36,0.217800
par2,-0.200094,-0.274475,36,0.110800
par2,-0.414384,0.144753,36,0.104400
par2,-0.300287,-0.252604,36,0.036200
par2,0.145091,-0.025155,36,0.031900
par2,0.269529,-0.622043,36,0.025200
par2,0.485252,-0.115095,37,0.042200
par2,-0.119030,-0.443177,15,0.032200
par2,-0.399587,0.150762,38,0.084800
par2,0.254674,0.077020,38,0.234500
par2,-0.288075,0.305813,38,0.284300
par2,-0.126847,0.082626,38,0.304500
par2,0.413706,0.133622,38,0.048800
par2,0.416366,-0.364264,38,0.015500
par2,-0.189183,-0.416544,38,0.035700
par2,0.076159,-0.030259,38,0.023400
par2,0.195543,-0.496551,38,0.112600
par2,0.042122,-0.315645,38,0.025200
par2,-0.144132,0.215246,39,0.095700
par2,-0.277307,-0.176149,28,0.023900
par2,-0.227793,-0.167905,21,0.285500
par2,-0.306263,-0.053119,21,0.044600
par2,-0.288441,-0.263808,18,0.325600
par2,-0.244140,-0.216657,21,0.017300
par2,-0.367051,-0.364609,21,0.333400
par2,-0.347440,-0.448228,21,0.042900
par2,-0.370782,-0.359719,21,0.059700
par2,-0.388721,-0.475677,21,0.066600
par2,-0.356334,-0.369903,21,0.113200
par2,-0.360502,-0.464611,21,0.188400
par2,-0.355058,-0.472199,21,0.037100
par2,-0.409000,-0.449661,21,0.254600
par2,-0.352501,-0.375060,21,0.014200
par2,-0.365245,-0.440406,21,0.177200
par2,-0.272163,-0.221453,29,0.113700
par2,0.187358,-0.118847,0,0.018800
par2,0.108091,-0.087970,7,0.016200
par2,-0.063671,0.236667,11,0.018100
par2,0.119304,-0.074922,15,0.015100
par2,0.485420,-0.442348,11,0.020400
par2,0.628311,-0.115627,20,0.044400
